lemma	pos	semantic_tags
آگے	NN1	B1 M6 A11.1+ E1 X5.2+
بھیجا	VV0	M2
اوپر	VVN	M2 A2.2
توجہ	RL	M6 A5.1++
کہانی	NN1	X5.1+ S8+
ساخت	NN1	Q2.1 X4.1 Q4
حرکت	VV0	A1.1.1
پر اتفاق کیا	VV0	M2 M1 A2.1+ E1 H4/A2.1
اور	JJ	A6.1+ Q2.2
خط	CC	Z5
انفرادی	VV0	Q1.2
طاقت	NN1	S2mf
مطالعہ	VV0	S7.1+ A1.1.1 E3-
تحریک	NN2	P1 X2.4 H2 Q1.2 C1
اکاؤنٹ	NN1	M1 S5+c K2 A2.1+
فی	VV0	Q2.2
کال	II	Z5
بورڈ	VV0	Q2.2 S1.1.1 Q1.3 S9%
کامیابی	VV0	A1.1.1 M4 H4
فرانسیسی	NN1	X9.2+
مندرجہ ذیل	NN1	Z2/S2mf Z2/Q3
غور	RA	N4
موجودہ	VVN	X2.1 X2.4 X6
سب	NN1	W3/M4 W3/M5 O3 E1
آگ	PN1	Z8/N5.1+c
معاہدے	VV0	I3.1- G3 M2 A2.2 Q2.2
براہ مہربانی	NN1	A6.1+ Q2.2
لڑکے	VV0	E4.2+ E2+ X7+
دارالحکومت	UH	Z4
کھڑا	NN1	I1.1 M7/G1.1 Q1.2
تجزیہ	VVN	M6 M2 M8 T2++ N3 A3+ X2.1 A7 G1.2 S8+ S7.4+ I2.2 S1.2.5+
جو کچھ بھی	NN1	X2.4 Y1
آبادی	NN1	X2.1
جدید	NN1	S2/N5c
نظریہ	NN1	T3---
کتابیں	NN1	X4.1
بند	NN2	Q4.1 Q1.2 I1/Q1.2 K5.1/I1
قانونی	VV0	T2- S8- M8 H4 A1.1.1@
اسکاٹ لینڈ	JJ	G2.1 G2.1+
مواد	NP1	Z2
بیٹا	NN1	O1 B5 O2 X2.2 S1.2
موصول	NN1	S4m
ماڈل	VVN	A9+ S5+
موقع	VV0	A5.4- A10+ C1
ماحول	VV0	A1.4
آخر کار	NN1	W5 W3 E1 Y2 O4.1
کارکردگی	RR	N4
سمندر	NN1	K4 X9.2 A1.1.1 A12-
ترقی	NNL1	W3/M4
حکام	NN1	N3.2+/A2.1 A5.1+/A2.1 L3 B2-
فراہم	NN2	G1.1 S7.1+ S7.4+ X2.2+
اچھا	JB	A9-
جن	JJ	O4.2+ S1.2.1+
تیار	PNQO	Z8
تعلقات	JB	A1.1.1
بات	NN1	S3.1 S3.2 A2.2 S4
باری	VV0	Q2.1
تعمیر	VV0	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
آخری	VVN	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
مشرق	NN1	K5.1
بات	ND1	M6
ٹھیک	NN1	Q2.1
کام	VV0	G2.1
مغرب	JJ	I3.1 A1.1.1 X9.2+ A2.2
جماعتوں	ND1	M6
سائز	NN2	S1.1.3+ G1.2 S1.1.3+/S2mf S5+
ریکارڈ	VV0	N3.2 N3.1
سرخ	VV0	Q1.2 K3
بند کریں	NN1	O4.3 G1.2/S2mf
جائیداد	VV0	A1.1.1 A10- T2-
خود	NN1	A9+ H1/H3 O4.1
مثال	PPX1	Z8mf
خلائی	NN1	A4.1
دے	VV0	N6
عام	NN1	A9- A1.1.1
اور نہ ہی	NN1	A6.2+
خریدنے	CC	Z6
سنگین	VV0	I2.2
فوری طور پر	JJ	A11.1+ A15- E4.1-
پیٹر	RR	N3.8+
ساتھ	NP1	Z1m
منصوبہ	RP	M6
رویے	VV0	X7+
فرانس	NN1	S1.1.1 A1.1.1
حال ہی میں	NP1	Z2 Z1mf
اصطلاح	RR	T3---
گزشتہ	VV0	Q2.2
جوڑے	JJ	N4
شامل	VV0	N5+
ویسے	JB	A1.8+
کپ	RR	Z4 A13.7
علاج	VV0	O4.4
توانائی	NN1	B3 S1.1.1 A1.1.1 X4.2
کل	NN1	X5.2+ Y1
شکریہ	VV0	N5
ڈائریکٹر	VV0	S1.2.4+
اعظم	NN1	S7.1+/S2mf K4/S2mf
اہم	VV0	Q2.2 A1.1.1 G3
بیٹھا	JJ	A11.1+ N5+
آمدنی	VVN	M8 C1 P1 G1.1 G2.1 M6 A9+
سب سے اوپر	NN1	I1.1
پسند	VV0	A11.1++ N5++ A5.1++ A1.1.1 L1-
اخراجات	NN1	X7+ A6.3+
ڈیزائن	VVZ	I1.3 I1.2
دباؤ	VV0	C1 X7+
سکیم	VV0	S7.1+ E6-
جولائی	VV0	X7+
تبدیلی	NPM1	T1.3
فہرست	VV0	A2.1+ I1 B5
اچانک	VV0	Q1.2 N4 M4
جاری	RR	N3.8+
ٹیکنالوجی	VV0	T2++
ہال	NN1	Y1
لوگ	NN1	H2 H1 S9/H1c
خوش	NN2	Z8
غور	JJ	E4.1+ E4.2+
کامیاب	VV0	X2.1 X2.4 X6
دفاع	VVN	S7.1+ A9+
مندرجہ ذیل	NN1	S8+ G3 G2.1c Q2.2 K5.1 S7.3+
حصوں	RA	N4
نقصان	VVZ	A10+ B4 S3.1-
صنعتی	NN1	I1.2 A9- S8- L1-
سرگرمیوں	JJ	I4
بھر میں	NN2	A1.1.1
خرچ	RL	N5.1+ M6
باہر	VVN	I1.2 A1.5.1 T1.3
عام طور پر	RL	M6 S5-
کھول دیا	RR	A6.2+ A4.2- A13.2
فرش	VVN	A1.1.1 T2+
گول	VV0	X9.2- E3-
سرگرمی	VV0	M1
امید ہے کہ	NN1	A1.1.1
ایسوسی ایشن	VV0	X2.6+ E4.1+ X9.2+ A5.1+
تقریبا	NN1	S5+c A6.1+/X2.1
متحدہ	RR	A13.4
کی اجازت دیتے ہیں	VVD	S5+
شرح	VVI	S7.4+ S8+ X2.1
سورج	NN2	N3.8 N5 I1.3
فوج	VV0	K1/W4
معذرت	NN1	G3c N5+
دیوار	UH	Z4
ہوٹل	VV0	H2
افواج	NNL1	H4/H1
معاہدہ	NN2	G3 G2.1 E3- S7.1+ N3 S5+
مردہ	VV0	Q2.2 N3.2-/A2.1 A9+ I2.1
پال	RR	A13.3 A4.2+
قیام	NP1	Z1m
اطلاعات کے مطابق	VV0	M8 T2++ H4
گھنٹے	JB	Q2.2
فرق	NNT1	T1.3
مطلب	NN1	A6.1-
موسم گرما میں	VVN	Q1.1 X7+ S6+
کاؤنٹی	NNT1	T1.3
مخصوص	NNL1	M7
تعداد	NN1	A4.2+
وسیع	NN2	N5 N1 Q1.3 K2 Q4.2
مناسب	RR	N3.7+
شوہر	VV0	A9+
سب سے	VV0	A1.5.1/A1.3+
ادا کیا	VV0	A11.1++ N5++ A5.1++ A1.1.1 L1-
تعلقات	VVD	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
ڈاکٹر	NN2	A2.2 S1.1.1 S4 S3.2
چیئرمین	NNB	B3/S2mf P1/S2mf
سیٹ	NN1	S7.1+/S2mf
کم	VVN	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
مصنوعات	VV0	M2 N5-/A2.1 S7.1-/A2.1 A11.1-/A2.1 X3.2-/A2.1
رنگ	NN1	O2 A1.1.1 A2.2 N2%
خیالات	VV0	O4.3 A2.1+
جارج	NN2	X4.1
سینٹ	NP1	Z1m
دیکھو	NNL1	M3/H3
ہتھیار	VV0	A8 X3.4 X2.4 X7+ Z4
ظاہر	VVZ	G3
جب تک	RR	Z4 A11.2+
پیداوار	CS	Z5
تبدیل کر دیا گیا	VVI	A2.2 A1.1.1 A10+ K4 K3 Q4.3 F4
موسم	VVN	A2.1+ I1 B5
ترقی یافتہ	VV0	F1
یونٹ	VVN	A2.1+ T2+ A5.1+/A2.1 N3.2+/A2.1 H1 A9+ C1
ظاہر	NN1	S5+c O2 H5 H1 N3.1 P1 N1
سرمایہ کاری	VV0	A8 A10+ A3+ G2.1 K4 Q4
ٹیسٹ	NN1	I1.1
بنیادی	VV0	P1 B3 X2.4 A12-
لکھنا	JJ	A6.2+ A11.1+ A12+
گاؤں	VV0	Q1.2 I2.1
وجوہات	NNL1	M7
فوجی	NN2	A2.2 X2.1
اصل	JJ	G3
کامیاب	NN1	A5.4+
باغ	JJ	X9.2+
آگاہ	VV0	F4
اپنے آپ	JJ	X2.2+
بالکل	PPX1	Z8
مدد	RR	A4.2+ A5.3+
فرض	VV0	S8+
دکھایا	VV0	X2.1 X7+
طرز	VVD	A10+ S1.1.1
روزگار	VV0	A1.1.1 Q2.2
منظور	NN1	I3.1
ظاہر	VVD	M1 A9- M2 K5.1 T1.3 T2- X9.2+ N5.2+ S7.4+ A5.4+/A8
صفحہ	VVD	A8 A10+ A3+ G2.1 K4 Q4
منعقد	VV0	Q2.2
تجویز پیش کی	VV0	M2 A1.1.1 A9+ X2.1 S7.1+/A1.7+
جرمنی	JB	Q2.2 Q1.1
جاری	NP1	Z2
اکتوبر	JB	T2++
کی پیشکش	NPM1	T1.3
مصنوعات	VVN	A9- Q2.2
مقبول	NN2	O2 A1.1.1 A2.2 N2%
سائنس	JJ	E2+ S5+
کھڑکی	NN1	Y1
توقع	NN1	H2 T1.3
سے آگے	VV0	X2.6+ B1
وسائل	RL	M6 N4
قوانین	NN2	A9+ W3
پیشہ ورانہ	NN2	G2.1 X4.2 A6.2+ Q3
کا اعلان	NN1	I3.2+/S2mf X9.1+/S2mf
معیشت	JJ	Q2.2
تصویر	NN1	I2.1 I1.3-
ٹھیک ہے	VV0	X2.1 C1
ضروریات	VV0	A5.1+
ڈاکٹر	VVZ	S6+
شاید	VV0	B3 A2.1+/G2.1-
واقعات	RR	A7
براہ راست	NN1	A3+/A11.1+ A6.2- S1.1.1/X7+ K5
مشورہ	VV0	M6 Q2.2 S7.1+ K4
چلانے	NN1	Q2.2/S8+
فروخت	NN1	M1/N3.8+ K5.1 G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3.3 A6.3+ K4
خطرہ	NN2	I2.2 I2.2/I1.3-
ستمبر	VV0	A15- A1.4
سیاہ	NPM1	T1.3
واقعہ	NN1	W2-
ہزار	NN1	A3+/A11.1+ A6.2- S1.1.1/X7+ K5
ملوث	NNO	N1 I1
لکھا	JJ	A1.8+ A12- X5.2+
پارک	VVN	Q1.2 I2.1
واپس	VV0	M2
یقینی	VVD	M1 A9- N6
امریکہ	VV0	A7+
مچھلی	NP2	Z2
خواہش	VV0	K5.1/L2 F4/M4 X2.4
موقع	VV0	X7+
کمیشن	NN1	A1.4
تیل	VV0	I2.2 G3/S7.1+
آواز	VV0	A1.1.1
تیار	VV0	X3.2 Q2.2 A8 N3.1%
دکان	VV0	A1.1.1
جیمز	VV0	I2.2 G2.1@
فوری طور پر	NP1	Z1m
قابل	RR	N3.8+ T1.1.2/A11.1+ N4
کالج	NN1	I1.3 N5 A1.5.2+ S1.1.4+
پریس	NNL1	P1/H1c
جنوری	VV0	A1.1.1 X8+ S7.1+ E6-
گر	NPM1	T1.3
خون	VVD	M1 N5-/A2.1 S7.1- L1- A1.8+ G2.2- X9.2- K5.2
سامان	NN1	B1
کھیل	NN2	O2
لے	VVG	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
کم	VV0	M2 A9+ Q4 S7.4+ B1% B2-%
فلم	RRR	A13.6
قیمتوں	VV0	Q4.3
مفید	NN2	I1.3
کانفرنس	JJ	A1.5.2+
آپریشن	NN1	S1.1.3+
مندرجہ ذیل	NN1	A1.1.1 B3 G3
حد	VVZ	M1 N4 S7.1- X2.4 X2.5+ A6.1+ A1.1.1 A2.2 K5.1
ڈیزائن کیا	NN1	N5 N3.6
درخواست	JJ	C1 X7+
اسٹیشن	NN1	Q1.2 A1.5.1 Y2 X5.1+ A1.1.1
ٹیلی ویژن	VV0	G3/H4
رسائی	NN1	Q4.3
رچرڈ	VV0	M1 A9+ A1.1.1
جواب	NP1	Z1m
ڈگری	NN1	Q2.1 S1.1.2+
اکثریت	NN1	A13.1 N3.1 N3.2 N5 P1
مؤثر	NN	N5+++c
قائم	JJ	X9.2+
لکھا	JJ	T3+
علاقے	VVD	Q1.2 I2.1
سبز	NN1	M7 B1
یارک	VV0	W5
آہ	NP1	Z2 Z1mf
مغربی	UH	Z4
روایتی	NN1	Q4.3 Q4.1
آسانی سے	JJ	S1.1.1 A6.2+ T3++
سردی	RR	A12+
دکھاتا	NN1	B2- O4.6-
پیشکش	VVZ	A10+ S1.1.1
اگرچہ	VV0	A9- Q2.2
بیان	RR	Z5
شائع	VV0	Q2.1
اشکال	JB	Q4
جرمن	VVZ	T2+ A2.1+ A1.8+ A3+ A1.1.1
نیچے	NN1	Z2/S2mf Z2/Q3
قبول	VV0	F1/B1 A1.1.1
میل	VV0	A9+ X2.5+ S1.2.1+ S7.4+
آزاد	NNU2	N3.3 N3.3+ N3.7 N5+ A13.2
انتخابات	NN1	S5-
حمایت	NN1	G1.2/X7+
اہمیت	VV0	S8+ A1.1.1 K5.1 I1.1 A10+
خاتون	NN1	A11.1+
سائٹ	NN1	S2.1f S7.1+/S2.1f
ملازمتیں	VV0	M6
ضروریات	NN2	I3.1 A1.1.1
کی منصوبہ بندی	VVZ	S6+
زمین	VVZ	X7+
پہلے	VV0	O3
عنوان	RRR	N4 T1.1.1 T4++
پارلیمنٹ	VV0	Q2.2
معیارات	NN11	G1.1
چھوڑ	NN2	A5.1 G2.2 Q1.1 O2@
دلچسپ	VVG	M1 M2 A1.1.1 A1.9 A9- T2-
منصوبہ بندی	JJ	X5.2+
کافی	NN1	X7+
لڑکیوں	JJ	N5+
ملوث	NN2	S2.1f L2f@
آئر لینڈ	JJ	A1.8+ A12- X5.2+
اضافہ	NP1	Z2 Z1mf
نوع	VV0	N5+/A2.1
روک	NN	A4.1c L2c
تشویش	JJ	T2- S8- M8 H4 A1.1.1@
عوامی	VV0	E6- A1.8+ S1.1.3+
ذرائع	RR	A10+
اٹھایا	NN2	N2
کے ذریعے	VVD	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4
شیشہ	RP	M6
جسمانی	NN1	O1.1 O2
سوچا	NN1	B3
مائیکل	VVN	X2.1
آنکھ	NP1	Z1m
چھوڑ	VV0	X3.4
بھاری	VVN	M1 M2 A1.1.1 A1.9 A9- N5.2+ T2-
چلتا رہا	RR	N3.5+ N5+
بیٹی	VVD	M1 L2 X9.2+/A12+
موجودہ	NN1	S4f
مقابلہ	JB	A3+
بات	NN1	K1 S7.3+
ذمہ دار	VV0	Q2.1
دریا	JJ	A2.2 S6+ S7.1 S1.2.6+ X6+
پیروی	NNL1	W3/M4 N5+
سافٹ ویئر	VVI	M1 N4 S7.1- X2.4 X2.5+ A6.1+ A1.1.1 A2.2 K5.1 X3.4
مکمل	NN1	Y2
اوپر	VV0	T2- Q1.2
نومبر	RL	M6 A5.1++
دسمبر	NPM1	T1.3
مقصد	NPM1	T1.3
منہ	VV0	X7+
طبی	VV0	Q2.1
ذمہ داری	NN1	B3
اتوار	NN1	S6+ S7.1+ X6+
ویلز	NPD1	T1.3
رہنما	NP1	Z2 Z1mf
کل	NN1	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
ٹکڑا	RT	T1.1.3
تیس	NN1	N5.1- O2 Q4 K2 K4 G3@
رکھ	MC	N1 T3
افسر	VVD	M2 M1 L2 T2+ A1.1.1
کام	NN1	G3/S7.1+/S2mf G1.1/S2mf S7.1+/S2mf G2.1/S2mf
نیلے	NN1	A1.1.1
جواب	VV0	I1.2
کھڑے	VV0	Q2.2 S1.1.1
سوچ	VV0	M6 M2 M8 M1 T2++ N3 A3+ X2.1 A7 G1.2 S8+ S7.4+ I2.2 S1.2.5+
اضافی	NN1	X2.1
انتہائی	RR	N5++
مقامات	RR	A13.3
بازو	VVZ	M2 X2.2+ I3.1 Q2.2
آخر کار	VV0	G3
مہم	RR	N4
صلاحیت	VV0	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
اپیل	NN1	X9.1+
پوری	VVI	O4.2+ Q2.2 G2.1 E2+
چارلس	NN1	N5.1+
مہارت	NP1	Z1m
حزب اختلاف	NN2	X9.1+
رہ	NN1	S8-/E2- S7.3+ A6.1-
نمونہ	JB	T2++ M8 N5.2+
طریقہ	VV0	O4.3
گرم	NN1	X4.2
قیادت	JJ	O4.6+ X9.1+ O4.2+ X5.2+ G2.1- A12- S7.3+ E6- A7+++
ذریعہ	VV0	S7.1+ A2.2 M2 A1.1.1
خریدا	VV0	A9+
بچے	VVN	I2.2
کمی	VV0	T3--
ایک بار	VV0	A9-
بل	RR	N6- T1.1.1
ڈویژن	VV0	I1.3
رہ	NN1	A6.1- N2 G2.1/S5+c G3/S5+c G1.2 K5.2/S5+c
سطح	VV0	T2++ M8 N5.2+
بڑی عمر کے	VV0	A10+
الزام	JJR	T3++
مصیبت	VV0	I1.3 O3 G2.1 M1 G3%
مکمل طور پر	VV0	E6-
سامان	RR	A13.2 N5.1+
منتقل	NN1	O2
مشورہ	VVG	M2 M1 A2.1+ E1 H4/A2.1
بیماری	VV0	Q2.2 Q1.1
افسران	NN1	B2-
ماضی	NN2	G3/S7.1+/S2mf G1.1/S2mf S7.1+/S2mf G2.1/S2mf
امن	RL	M6
مرد	NN1	E3+
تھوڑا سا	NN1	S2.2m
مطالبہ	RR	A13.6
ناکام	VV0	Q2.2 S6+ X7+
کوشش	JB	X9.2- A5.1-/A2.1
کرسمس	VV0	X8+
مارا	NN1	S9/T1.3
پوسٹ	VVN	E3- A1.1.1 A2.1+ A11.2+ A10+ M1 G3
پالیسیاں	VV0	Q1.2 M2 I3.1
بمشکل	NN2	X7+ Q1.2
پہنچے	RR	A13.7
مقابلے	VVD	M1 T2-
نیچے	JB	A6 A5.1 Q3
دوسری صورت میں	RL	M6
کھڑکیوں	RR	A6.1-
مغرب	NN2	H2 T1.3 Y2
معاہدے	NP1	Z2 Z1mf
براہ راست	VV0	A1.1.1 I2.2 I2.1 A9- K5.2 F3/I2.2
دلچسپی	RR	M6 N3.8+ S1.1.1
فروخت	JJ	X5.2+ S1.1.3+
کی طرح	NN1	I2.2 I2.2/I1.3-
مضبوط	VV0	E2+
حیثیت	VV0	O4.5
ہوا	NN1	S7.1 A4.1 A11.1
خانہ	VV0	A2.1+ A3+ X7-
استاد	VV0	K5.1 A1.1.1 E3-
ریڈیو	NN1	P1/I3.2/S2mf
فراہمی	VV0	Q1.3
قسم	VV0	A9-
دکھائیں	NN1	A6.3+ A4.1 K4
بھاگ	VV0	A10+ S1.1.1
شعبہ	VVD	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
واپسی	NN1	A4.1 S5+ M7 N2@
ضروری	VV0	M1 A9- N6
سمت	NN1	S6+ A4.2+
خوبصورت	NN1	M6 Q2.2 Q2.2 S7.1+ X4.2 K4
سول	JJ	O4.2+
بنیاد	JJ	G1.1 S1.2.4+ G2.1 H1%
انتظار	VV0	T2+ M6 A2.2
پکڑے	NN1	T1.3 A3+ A11.1+ S1.1.1%
بیٹھ	VVN	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
ترقی	VV0	M8 C1 P1 G1.1 G2.1 M6 A9+
کردار	VV0	A2.1+ T2+ A5.1+/A2.1 N3.2+/A2.1 H1 A9+ C1
حفاظت	NN1	S2mf K4/S2mf S1.2 S2mf/A6.2- Q1.2 A4.1 O4.2+
رکھ دیا	NN1	A15+
ماضی	JJ	M2
مکمل طور پر	RL	M6
چائے	RR	A13.2
متعارف کرایا	NN1	F2 F1
ہلاک	JJ	S1.1.1 T2+
محبت	JJ	L1-
ماں	VV0	E2+
سیاق و سباق	NN1	S4f
بنیادی	NN1	O4.1/A3+ A2.2 Q3
جانوروں	NN1	G1.2 P1 B2-
ثقافت	NN2	L2mfn S5+c O2c
آکسفورڈ	VV0	L1
بھائی	NP1	Z2 Z1mf Z3/P1
واضح	NN1	S4m S2.2m S9/S2.2m
وزن	JJ	A11.2+
بحث	VV0	N3.5+ A11.1
پیدا	NN1	Q2.2
مستقبل	VVN	A1.1.1 A2.2 E1
دیگر	NN1	T1.1.3
شروع	NN1	A6.1-/Z8
 ریاست	VV0	T2+ E5- E3-
کوئی نہیں	NP2	Z2
فروخت	PN	Z6/Z8c
مشین	VVN	I2.2
دوپہر	VV0	A1.1.1
جانتا ہے	NNT1	T1.3
ماحولیاتی	VVZ	X2.2+ S3.2/B1%
منصفانہ	JJ	W5 W3
ولیم	VV0	A1.1.1
فروری	NP1	Z1m
انتظار	NPM1	T1.3
لیگ	VV0	T1.3 A3+ A11.1+ S1.1.1%
مثبت	NN1	S5+c K5.1/S5+c S7.3+ N3.3%
تنظیم	NN1	A7+
جیت	NN1	S5+c S7.1+
حالت	VV0	X9.2+/S7.3 X9.2+/G3 A9+
خاندانوں	VV0	B4 P1
دلیل	NN2	S4 A4.1
جنس	NN1	Q2.2/E3- A2.2
ہفتہ	VV0	L2
سیکھنے	NPD1	T1.3
اوپر	VV0	X2.3+ P1
عام طور پر	VV0	N5+/A2.1
دعوی	RR	A6.2+
حقیقت	JJ%	Q2.2 A9+
سینئر	NN1	A5.2+
باورچی خانے	NN1	S7.1++/S2mf T3++/S2mf
کام	NN1	F1/H2
شامل	VVZ	I3.1 A1.1.1 X9.2+ A2.2
رہتے تھے	VV0	N5+/A2.1 N2 A1.8+
لائبریری	VVD	H4 L1+ A3
منٹ	NN1	Q4.1/H1c
خیال	VV0	Q1.2
کافی	VVN	X2.1 S9%
نقل و حمل	RR	N5+ N6+
حصہ	VV0	M2
اصول	VV0	S1.1.2+
تخلیق	NN1	X4.1 G2.2+
اتفاق	VV0	A1.1.1 A2.2 E1
پیدا ہوا	VV0	A6.1+ Q2.2
نقد	VVN	B1
ایکسچینج	VV0	I1
قاعدہ	VV0	A9/S1.1.2+ A2.1+
بجٹ	VV0	S7.1+ Q1.2 X6+
باری	VV0	I1
جوہری	VV0	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
بیٹھے	JJ	Y1 B1 S5+%
ورژن	VVG	M8 C1 P1 G1.1 G2.1 M6 A9+
انگریزی	NN1	A4.1 Q2.1
بہترین	NP1	Z1mf
فرض	RRT	A5.1+++ A13.2 G2.2+++ O4.2+++
سالانہ	NN1	S6+ G1.1/I1.3 T1.3/I3.1
توازن	NN1	Q4.1 L3
سامنے	VV0	O4.1/B1 A6.1+ A11.1 I1.1
بھیج	VV0	M6 S7.1+ Q4.3
لڑکوں	VV0	M2 A2.2
موجودگی	NN2	S2.2m
تحفظ	NN1	M6 A3+ S1.1.3+ S1.2 S9
کتے	NN1	S8+/A15+ A10-
مضامین	VV0	E6-
میڈیا	NN2	M6 X7+ P1 B3 F1 M7/K5.1 T1.3
سے بچنا	NN	Q4c
اثر و رسوخ	VV0	A1.9 M1
پیش	VV0	A2.2 A2.1+
اسپیکر	JJ	A9- A2.2 Q2.2 S1.1.3+ Q4.3 O4.1 K4
پتھر	NN1	Q2.1/S2mf G1.1/S2mf O3
متعلقہ	VV0	F1 E3-
لاگو	JJ	A1.2+ A1.5.2+
اگست	VV0	Q2.2 A1.5.1 A1.2+ A1.8+ S7.1+
وضاحت	NPM1	T1.3
گہری	VV0	Q2.2/A7+ A2.2
رابرٹ	NN1	W3/M4
حاصل	NP1	Z1m
آہستہ آہستہ	VVN	A9+ X9.2+
نسبتا	RR	N3.8-
حصص	RR	A13/A6
ختم ہو گیا	VVZ	S1.1.2+
سروے	JJ	T2- O4.1 X9.2-
بہت بڑا	VV0	X2.4
منظور	JJ	N3.2+++
احاطہ	JJ	A6.2+
جائزہ	VVN	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
سمتھ	VV0	X2.4
بند	NP1	Z1mf
شکل	JJ	A10- T2-
شادی	VV0	T2+ A2.1+ A1.8+ A3+ A1.1.1
تجارتی	NN1	S4
امداد	NN1	I2.2/Q2.2
مجموعہ	VV0	S8+
زندہ	NN1	A9+ I1 B5
تقریر	VVG	H4 L1+
افریقہ	NN1	Q2.1 Q3
علاقائی	NP1	Z2
فائدہ	JJ	M7
بظاہر	VV0	S8+
کوشش	RR	A8
ایگزیکٹو	NN1	X8+ O2
بعد	NN	I2.1/S2mf G1.1c S7.1+/S5+c
مؤخر الذکر	RRR	T4-- T1.1.3 N4
تقریب	DA	N4
ناکامی	VV0	A1.1.1
واپسی	NN1	X9.2- A5.1-/A2.1
کرسی	VV0	M1 A9- N6
حوالہ	VV0	S7.1+
گھوڑے	VV0	Q2.2 Q1.2
حملہ	NN1	L2mfn
عملی	VV0	E3- G3 B2- A1.1.2 Q2.2
ملکہ	NN1	Y1/P1
مضامین	NN1	S7.1+/S2.1f S3.2/S2.2m K5.2
کیریئر	VVZ	A1.1.1 S7.1+
بار...	VV0	N3.8+
سرکاری	VV0	S7.4- A1.7+ S8-
متن	NN1	G1.1/S2mf S7.1+/S2mf
ظاہر	NN1	Q1.2 Q4.1
علیحدہ	VVZ	A8 A10+ A3+ G2.1 K4 Q4
طالب علم	VV0	A6.1- S3.1-
فروخت	NN1	P1/S2mf
چھٹی	VV0	I2.2
بڑے	VV0	K1/T1.3
کھلا	JJR	N3.2++ N5++ A11.1++
ترقی	VV0	A10+ T2+
ابتدائی	VV0	A5.1+/A2.1 T2++ A2.1+ M1
مدد	RR	T4+
دورے	JJ	S8+
مسکرایا	VV0	S1.1.1 M1
اسٹاک	VVD	E4.1+
میموری	VV0	A9+
محض	NN1	X2 X2.2+ S7.2+ Y2
سٹوڈیو	RR	A13.6 A14
اہم	NN1	C1/H2 Q4.3/H1c H1
ڈال	VV0	A1.1.1
کھانے	VVG	M2 Q2.1 Q2.2 A1.1.1
رائے	VV0	F1/B1 A1.5.1/N5+
افہام و تفہیم	NN1	X2.1 X2.1/A5 X6+
باقاعدہ	NN1	X2.5+
چیف	NN1	N6+/S2mf G3/S2mf
متوجہ	NN1	S7.1+
فرموں	VVN	C1 M2 A9+ X5.1+ I1.2 O4.2+ X2.1 K5.1
باقیات	NN2	I2.1/S5+c
سہولیات	NN2	N5.2+/A1.5.1- L1- H1/T1.1.1
اقدار	NN2	H1 O2 S8+ X9.1+
ضلع	NN2	A11.1+ I1.3 G2.2 A4.1 N1
کاریں	NN1	M7
واجب	NN2	M3fn
کھٹمل	NN1	E3- X2.4/A10- 
شروع	UH	Z4
منظم	VV0	T2+
وصول	JJ	S7.1+ A1.1.1 X9.2+
کونے	VV0	A9+ S5+
تصویر	VV0	A1.7+ S7.1+ M3
کنارے	VV0	A6.1+ A8 X3.4 X2.1 C1
بہن	VV0	A1.1.1 M1
سیاست	NN1	S4f S9/S2.1f B3/S2.1f S2.1f A2.2
اظہار	NN	G1.2c
بجائے	NN1	Q3 E1/B1
اثر	RR	A6.1-
سہ ماہی	VV0	A1.1.1
مجبور	VV0	N5 H4
اندر	JJ	S7.1+ A5.4-
خیالات	RL	M6 G2.1@
پیمانے	VVZ	X2.1 X3.4 X2.4
پلانٹ	VV0	M1 A4.1 F1 B3
نسل	VV0	F4 M2
گیند	VV0	S7.3+ M1/N3.8+
سونے	VV0	O4.4
میں شامل	NN1	O1.1 O4.3 I1
ہنری	VV0	A2.2 S5+ A1.8+ A1.1.1
خرچ	NP1	Z1mf
آواز	VV0	I1.2 A1.5.1 T1.3
اکیلے	VV0	Q2.1
اضافی	RR	S5- A14
فوائد	JJ	N5++
اعتماد	VVZ	S8+
زیادہ تر	VV0	X2.1 A9- E6+ X2.6
فائدہ	RR	A13.2
منسلک	VV0	A5.1+
اضافہ	VVN	A6.1+/X2.1 S3.1
کھڑے	JB	N5+/A2.1
والد	VVG	M6 M2 M8 T2++ N3 A3+ X2.1 A7 G1.2 S8+ S7.4+ I2.
پاؤں	NN1	S4m
کوئی	VV0	I1.2 N4
درد	PN1	Z8mfc
گیس	VV0	B2- E4.1-
