lemma	pos	semantic_tags
kremere	VERB	L1- O4.6+ S7.1-
kremeret	VERB	L1- O4.6+ S7.1-
krematorium	NOUN	L1-/H1c
Creme	NOUN	O1.2
Cremlin	PROPN	Z2 Z3c
kreolsk	NOUN	Q3 S2mf
kreosalt	NOUN	O1.2
creosot	NOUN	O1.2
crepe	NOUN	O1.1
krøb	VERB	M1/N3.8---
crescendo	NOUN	K2 X3.2+/A2.1 A11.1+/A2.1
Halvmåne	NOUN	M3/H3
halvmåne	NOUN	O4.4 S9 M3/H3
karse	NOUN	L3
Cressex	PROPN	Z2
våbenskjold	NOUN	W3 L2 Q1.1
våbenskjold	PROPN	Z3c
crested	ADJ	O4.1
crestfalden	ADJ	E4.1- E4.2-
Cresys	PROPN	Z3c
kretensisk	PROPN	Z2
Kreta	PROPN	Z2
cretinous	ADJ	S1.2.6-
spalte	NOUN	W3
mandskab	NOUN	M4/S5+c M5/S5+c K4/S5+c Q4.3/S5+c
mandskab	VERB	M4
Crewe	PROPN	Z2
Besætningsmand	PROPN	Z1
krybbe	NOUN	Q1.2/A10- H5 K5.2
krybbe	VERB	Q1.2/A10-
Cribbins	PROPN	Z1mf
crick	VERB	B2-
krakkede	ADJ	B2-
krakkede	VERB	B2-
cricket	NOUN	K5.1 L2mfn
cricket-elsker	NOUN	K5.1/E2+
cricketspiller	NOUN	K5.1/S2mf
cricketing	ADJ	K5.1
fårekyllinger	NOUN	L2
crickey	INTJ	Z4
Cricklewood	PROPN	Z2
cricklewood	PROPN	Z2
græd	VERB	E4.1- Q2.2
Crier	PROPN	Q2.1/S2mf
græder	NOUN	Q2.2
græder	VERB	E4.1- Q2.2
crikey	INTJ	Z4
forbrydelse	NOUN	G2.1-
Krim	PROPN	Z2
Krim	ADJ	Z2
Krim	NOUN	Z2/S2mf
forbrydelser	NOUN	G2.1-
Crimewatch	PROPN	Z3c
kriminel	ADJ	G2.1- A5.1-
kriminel	NOUN	G2.1-/S2mf
kriminalitet	NOUN	G2.1-
kriminologi	NOUN	P1/G2.1-
crimplene	NOUN	O1.1
karmosinrød	ADJ	O4.3
karmosinrød	NOUN	O4.3
krympe	NOUN	E5-/B1
krympe	VERB	E4.1-
krummeværdig	ADJ	A5.1-
krybende	ADJ	E1/B1
krybende	NOUN	E5-/B1
krybende	VERB	E5-/B1
krølle	NOUN	O4.4
krølle	VERB	O4.4
krøllet	ADJ	O4.5 X3.2
Crionphenic	NOUN	B3
krøbling	NOUN	B2-/S2mf
krøbling	VERB	B2- A1.1.2
forkrøblet	ADJ	B2-
krøblinge	NOUN	B2-/S2mf
krøblinge	VERB	B2- A1.1.2
lammende	ADJ	B2-
kriser	NOUN	A12-
krise	NOUN	A12-
kriseramte	ADJ	A12-
krisehåndtering	ADJ	X9.2+
sprøde	ADJ	O4.5 O4.1
sprøde	NOUN	F1
Sprød	PROPN	Z1mf
sprøde	VERB	O4.5
sprøde	ADJ	O4.5
sprødere	ADJ	O4.5
sprødt	ADV	O4.5 O4.1
sprøde	ADJ	O4.5
på kryds og tværs	ADJ	O4.4
på kryds og tværs	VERB	M1 O4.4
Cristianos	PROPN	Z2
Cristo	PROPN	Z1mf
crit	NOUN	Q2.2
kriterier	NOUN	X4.1
kriterium	NOUN	X4.1
kritiker	NOUN	Q2.2/S2mf
kritisk	ADJ	Q2.2/E2- X2.4 A11.1+ A15-
kritisk	ADV	Q2.2/E2- X2.4 A11.1+ A15-
kritisere	VERB	Q2.2/E2-
kritisere	ADJ	Q2.2/E2-
kritisere	NOUN	Q2.2/E2-
kritik	NOUN	Q2.2/E2- X2.4
kritisere	VERB	Q2.2/E2-
kritiseret	VERB	Q2.2/E2-
kritisere	NOUN	Q2.2/E2-
kritisere	VERB	Q2.2/E2-
kritikere	NOUN	Q2.2/S2mf
kritik	NOUN	X2.4/Q1.2
CRN	PROPN	Z3c
crn	PROPN	Z0
CRO	NOUN	G2.1c
kvække	VERB	X3.2 Q2.2
kvække	VERB	X3.2 Q2.2
kvækker	ADJ	X3.2
kvækker	VERB	X3.2 Q2.2
Kroatien	PROPN	Z2
kroatisk	ADJ	Z2
kroatisk	NOUN	Z2/S2mf
kroatere	NOUN	Z2/S2mf
hækle	NOUN	C1
Hækle	PROPN	Z1mf
hækle	VERB	C1
hækling	NOUN	C1
hækling	VERB	C1
crock	NOUN	F1/O2 S1.2.5-/S2mf A5.2-
service	ADJ	O2
service	NOUN	F1/O2
Krocket	PROPN	Z2 Z1mf
Crockle	PROPN	Z2
krokodille	NOUN	L2mfn S5+c
krokus	NOUN	L3
krokus	NOUN	L3
Croesus-agtig	ADJ	O4.1 I1.1+
torp	NOUN	H1
Croft	PROPN	Z1mf
husmand	NOUN	F4/S2mf
husmænd	NOUN	F4/S2mf
Husmandsbrug	PROPN	Z3c
croissant	NOUN	F1
croissanter	NOUN	F1
Croma	PROPN	Z2
Cromford	PROPN	Z2
Crompton	PROPN	Z1
Cromster	PROPN	Z3c
Cromwell	PROPN	Z1mf Z2
Cromwells	PROPN	Z3c
kammerater	NOUN	S3.1mf
Cronin	PROPN	Z1mf
Croniner	PROPN	Z3c
kammerat	NOUN	S3.1mf
skurk	NOUN	G2.1-/S2mf O2
skæv	ADJ	O4.4 G2.1-
afgrøde	NOUN	F4 N5 K5.1/O2 L2
afgrøde	VERB	F4 A1.1.1
beskåret	VERB	F4 A1.1.1
cropper	NOUN	X9.2- M1/B2-
beskæring	ADJ	F4 A1.1.1
beskæring	NOUN	F4 A1.1.1
kroket	NOUN	K5.2
kroket	NOUN	F1
Crosbie	PROPN	Z1mf Z2
Crosby	PROPN	Z2 Z1mf
kryds	ADJ	E3-
kryds	NOUN	O4.4 S9/O2 A2.1+mfn G2.1/O2%
kryds	VERB	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
grænseoverskridende	ADJ	M7/G1.1
krydsafstivet	VERB	A1.1.1 O4.1/A2.1 S1.2.5+/A2.1
krydsning	VERB	L2 F4
krydsning	VERB	L2 F4
på tværs af landet	ADJ	M6 M3 K5.1
på tværs af landet	NOUN	K5.1
på tværs af landet	ADV	M6 M3 K5.1
Tværkulturelle	ADJ	S5+/N5+
tværfagligt	ADJ	P1
tværfagligt	ADJ	P1
tværkjole	VERB	S3.2/B5
krydsbefrugtning	NOUN	B1/S3.2 F4 S1.1.2+
krydsbefrugtning	NOUN	B1/S3.2 F4 S1.1.2+
krydsbeholdninger	NOUN	I1.1
krydssnøret	VERB	A1.1.1 O4.1/B5
krydsede ben	ADJ	O4.1
krydsede ben	ADV	O4.1
tværbundet	VERB	Y1
på tværs af medier	NOUN	Q4/Y2
krydsning	NOUN	M6 A2.1+ M3
på tværs af platforme	ADJ	Y2
krydsbestøvning	NOUN	F4 L3
krydsprotokol	ADJ	Y2
krydsreference	NOUN	A11.2+/A4.2+
krydsreference	VERB	A11.2+/A4.2+
krydsrelere	VERB	A2.2 S3.1 X2.5+ Q2.1
tværsnit	NOUN	A6.3+ O2
krydssalg	ADJ	I2.2
tværgående stab	ADJ	I3.1/S2mf
krydssmagning	NOUN	X3.1
krydstræning	NOUN	P1 K5.1
krydsord	NOUN	K1/Q4.2
tværstang	NOUN	O2 O4.4
armbrøst	NOUN	G3
Crosse	PROPN	Z1mf
krydsede	ADJ	O4.1
krydsede	VERB	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
krydser	NOUN	O4.4 S9/O2 A2.1+mfn G2.1/O2%
Kryds	PROPN	Z3c
krydser	VERB	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
overfart	NOUN	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
overfart	VERB	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
tværbinding	NOUN	A2.2
på kryds og tværs	ADV	E3-
crossover	NOUN	M6 A2.1+ M3
korsvej	NOUN	M3
korsvej	NOUN	M3 M7 A11.1+/M7 X6
på kryds og tværs	ADV	M6
krydsord	NOUN	K5.2/Q3
skridt	NOUN	B1
Crothers	PROPN	Z1mf
krybe sammen	VERB	O4.1/B1
krøb sammen	ADJ	O4.1/B1
krøb sammen	VERB	O4.1/B1
krøb sammen	VERB	O4.1/B1
huk	VERB	O4.1/B1
kryds	NOUN	B2
krage	NOUN	L2 Q2.2
krage	VERB	L2/X3.2 Q2.1
koben	NOUN	O2
Koben	PROPN	Z3c
menneskemængde	NOUN	S5+c N5++
menneskemængde	VERB	N5++
publikumsvenlig	ADJ	E2+ S5+
overfyldt	ADJ	S5+++ A1.1.1/N5+
galer	NOUN	L2/X3.2 Q2.1
galer	VERB	L2/X3.2 Q2.1
Crowmoor	PROPN	Z2
krone	NOUN	B5/S7.1+ G1.1 B1 W4 I1 B3 O4.4
krone	PROPN	Z3c
krone	VERB	S7.1+ M6 B3 X9.2+
kronet	ADJ	S7.1+ X9.2+
kronet	VERB	S7.1+ X9.2+
kronet	VERB	S7.1+ M6 B3 X9.2+
kroning	VERB	X9.2+ S7.1+
kroner	NOUN	B5/S7.1+ G1.1 B1 W4 I1 B3 O4.4
kroner	VERB	S7.1+ M6 B3 X9.2+
krager	NOUN	L2
Crowther	PROPN	Z2
Croydon	PROPN	Z2
CRS61	PROPN	Z3
afgørende	ADJ	A11.1+
afgørende	ADV	A11.1+
smeltedigel	NOUN	O2
Digel	PROPN	Z3c
korsfæstet	VERB	G2.1 Q2.2/E2-
krucifiks	NOUN	O2/S9
korsfæstelse	NOUN	G2.1
korsfæste	VERB	G2.1 Q2.2/E2-
crud	NOUN	O4.2-
rå	ADJ	O4.2- S1.2.4- A12+
rå	NOUN	O1.2
groft	ADV	O4.2- S1.2.4- A12+
råhed	NOUN	O4.2- S1.2.4- A12+
grusom	ADJ	E3-
grusomt hjerte	ADJ	E3-
grusomste	ADJ	E3---
grusomt	ADV	E3-
grusomhed	NOUN	E3-
Crufs	PROPN	Z3
krydstogt	NOUN	M4 G3%
krydstogt	VERB	M4 M1
krydser	NOUN	M4fn
krydsere	NOUN	M4
cruiservægt	NOUN	K5.1/S2mf
krydstogter	VERB	M4 M1
krydstogt	NOUN	M4 M1
krydstogt	VERB	M4 M1
Crum	PROPN	Z1mf
krumme	NOUN	F1 N5-
smuldre	NOUN	F1
smuldre	VERB	A1.1.1
smuldre	ADJ	O4.5
smuldre	NOUN	A1.1.1
smuldrende	ADJ	O4.1
krummer	NOUN	O2
krummer	INTJ	Z4
crummy	ADJ	O4.2-
crumpet	NOUN	F1
krummer	NOUN	F1
krølle	VERB	A1.1.1
krøllet	VERB	A1.1.1
knas	NOUN	X3.2 F1 A11.1+
knas	VERB	F1 A1.1.1 X3.2
knaser	NOUN	O2
Crunchie	PROPN	Z3
Crunchies	PROPN	Z3
knasende	ADJ	F1 A1.1.1 X3.2
knasende	NOUN	F1 A1.1.1 X3.2
knasende	ADJ	O4.5
korstog	NOUN	S8+ G3 S9
korstog	VERB	S8+
korsridder	NOUN	S8+/S2mf G3/S2mf S9/S2mf
korstog	ADJ	X7+/Q2.2
korstog	NOUN	X7+/Q2.2
korstog	VERB	X7+/Q2.2
Crusar	PROPN	Z2
knuse	NOUN	S5+c E2+
knuse	VERB	A1.1.2 A1.1.1 X9.2+/G3 S7.1+ E4.1-
knust	ADJ	A1.1.2 O4.1 X9.2-/G3 S7.1- E4.1-
knust	VERB	A1.1.2 A1.1.1 X9.2+/G3 S7.1+
knuser	NOUN	A1.1.2/O2
knusere	NOUN	A1.1.2/O2
knuser	VERB	A1.1.2 A1.1.1 X9.2+/G3 S7.1+ E4.1-
knusende	ADJ	A1.1.2 X9.2+/G3 S7.1+ E4.1-
knusende	VERB	A1.1.2 A1.1.1 X9.2+/G3 S7.1+ E4.1-
skorpe	NOUN	O1.1 F1
skorpe	VERB	A1.1.1
skorpe	ADJ	O4.1
skorpeagtig	ADJ	O4.5 E3- O4.2-
krykke	NOUN	B3 S8+ B1 O2
crux	NOUN	A11.1+
Cruz	PROPN	Z2
CRX	PROPN	Z3
skrig	NOUN	E4.1- Q2.2
skrig	VERB	E4.1- Q2.2
græder	ADJ	B1/E4.1- Q2.2
græder	NOUN	B1/E4.1- Q2.2
kryogenik	NOUN	Y1
krypt	NOUN	H1/L1-
kryptisk	ADJ	A10-
krysant	NOUN	L3
krysant	NOUN	L3
krysanter	NOUN	L3
Krysanter	NOUN	L3
krystal	NOUN	O1.1 O2
krystalkugle	ADJ	X2.6+
krystalliseret	ADJ	O4.1
krystalliseret	VERB	O4.1 A7+
cs	SYM	Z5
CSA	PROPN	Z3c
CSCE	PROPN	Z3
cse	NOUN	P1
CSE'er	NOUN	P1
CSFB	PROPN	Z3
CSO	PROPN	Z3c
CSR51	NOUN	G2.1/M1
CSRP67	NOUN	G2.1/M1
CSSP54	PROPN	Z3
CSV	PROPN	Z3c
CSYS	NOUN	P1
CT	NOUN	B3
CTA	PROPN	Z3
CTD	PROPN	M1/Q1.1
CTG	PROPN	Z3c
CTO	NOUN	S7.1+/S2mf
CU	PROPN	Z3c
unge	NOUN	L2mfn K1/S2.2m
Cuba	PROPN	Z2
cubansk	ADJ	Z2
cubansk	NOUN	Z2/S2mf
cubanere	NOUN	Z2/S2mf
Cubby	PROPN	Z1m
cubby-hole	NOUN	H2
terning	NOUN	O4.4
terning	VERB	O4.4
cubey-hul	NOUN	H2
kubik	ADJ	O4.4 N2
Kubikæg	PROPN	Z3c
aflukke	NOUN	H2
sengebåse	NOUN	H2
Unger	NOUN	L2mfn S5/T3--
Cuchods	PROPN	Z3c
Cuckham	PROPN	Z2
gøg	NOUN	L2 B2-/X1
agurk	NOUN	F1
kæle	NOUN	S3.2 S1.1.1
kæle	VERB	S3.2 S1.1.1
nusset	VERB	S3.2 S1.1.1
kæler	NOUN	S3.2 S1.1.1
kæler	VERB	S3.2 S1.1.1
kæle	ADJ	S3.2 S1.1.1
kæle	NOUN	S3.2 S1.1.1
kæle	VERB	S3.2 S1.1.1
kælen	ADJ	O4.1
stikord	NOUN	Q1.1 K5.1
stikord	VERB	Q1.1 K5.1
manchet	NOUN	B5
manchet	VERB	G2.1/A1.7+
manchetter	NOUN	B5 G2.1/O2
køkken	NOUN	F1
blind vej	NOUN	M3/H3
kulinarisk	ADJ	F1
aflivning	VERB	L1-
aflivning	VERB	L1-
Culley	PROPN	Z1
aflivning	VERB	L1-
kulminere	VERB	T2-
kulminerede	VERB	T2-
kulmination	NOUN	T2-/A1.1.1
culottes	NOUN	B5
synderen	NOUN	A2.2/S2mf A2.2
kult	NOUN	S9c S5/X5.2+c X5.2+c
dyrke	VERB	F4 A9+
dyrket	ADJ	S1.2.4+ F4
dyrkning	NOUN	F4 A9+
kulturel	ADJ	C1 S1.1.1 S5+
kulturelt set	ADV	C1 S1.1.1 S5+
kultur	NOUN	C1 S1.1.1 S5+ L1
kultur	VERB	L1
dyrkede	ADJ	S1.2.4+ O4.2+ P1
cum	X	Z5
Cumberland	PROPN	Z2
Cumbernauld	PROPN	Z2
besværligt	ADJ	N3.2+ A12-
Cumbria	PROPN	Z2 Z3c
Cumbrian	ADJ	Z2
Cumbrian	NOUN	Z2/S2mf
spidskommen	NOUN	L3
akkumulerede	ADJ	N5+/A2.1
kumulativt	ADV	N5+/A2.1
Cunard	PROPN	Z3
Cunick	PROPN	Z3c
snedig	ADJ	X9.1+
snedig	NOUN	X9.1+
snedigste	ADJ	X9.1+++
Cunningham	PROPN	Z1
snedigt	ADV	X9.1+
kusse	NOUN	O4.2-/S2mf S3.2/B1
kop	NOUN	O2 S7.3+ A5.1+/O2
kop	VERB	O4.4
skab	NOUN	H5
Amor	PROPN	Z1m/S3.2
kop	NOUN	F2
Cupping	NOUN	X3.1/F2
cur	NOUN	L2 A5.1-/S2mf
kuratere	NOUN	S9/S2mf
kuratere	VERB	S7.1+/C1 Y2
kuration	NOUN	Y2 S7.1+/C1
Kurator	NOUN	C1/S2mf H1/S2mf
kurator	NOUN	S7.1+/C1/S2mf
kuratorisk	ADJ	S7.1+/C1
kantsten	NOUN	A1.7+
kantsten	VERB	A1.7+
kantsten	VERB	A1.7+
bremset	VERB	A1.7+
bremse	VERB	A1.7+
kantsten	NOUN	A1.7+
kantsten	VERB	A1.7+
kantsten	NOUN	M3/H3
Curchods	PROPN	Z3c
ostemasse	NOUN	F1
curdle	VERB	O4.2- E5-%
ostemasse	NOUN	F1
helbrede	NOUN	B3 F1
Helbrede	PROPN	Z3c
helbrede	VERB	B3 F1
helbredt	ADJ	B2+ F1
udgangsforbud	NOUN	G2.1
læseplaner	NOUN	P1
Curie	PROPN	Z1mf Z3c
hærdning	ADJ	B3 F1
hærdning	NOUN	B3 F1
kuriosum	NOUN	O2
kuriositeter	NOUN	O2
nysgerrighed	NOUN	X5.2+
nysgerrig	ADJ	X5.2+ A6.2-
nysgerrigt	ADV	A6.2- X5.2+
krølle	NOUN	O4.4
krølle	VERB	O4.4 M2 M1
krøllet	ADJ	O4.4
krøllet	VERB	O4.4 M2 M1
krøllet	VERB	O4.4 M2 M1
curler	NOUN	B4
krøller	NOUN	O4.4
curling	ADJ	O4.4
curling	NOUN	O4.4 K5.1 M2 M1
curling	VERB	O4.4 M2 M1
krøller	NOUN	O4.4
krøller	VERB	O4.4 M2 M1
krøllet	ADJ	O4.4
krøllet	NOUN	O4.4
curmudgeon	NOUN	E2-/S2mf
ribs	NOUN	F1
ribs	NOUN	F1
valutaer	NOUN	I1
betalingsmiddel	NOUN	I1 A6.2+
nuværende	ADJ	T1.1.2
nuværende	NOUN	W3/M4 W3/M5 O3 E1
nuværende konto	NOUN	I1.1
i øjeblikket	ADV	T1.1.2
læseplaner	NOUN	P1
læseplaner	NOUN	P1
læseplan	NOUN	P1
Currie	PROPN	Z1mf
karryretter	NOUN	F1
karryretter	VERB	F1 X7
karry	NOUN	F1
karry	VERB	F1 X7
Currys	PROPN	Z3c
forbande	NOUN	S1.2.4-/Q2.2 S9
forbande	VERB	Q2.2 A1.4-
forbandet	ADJ	E3- S9
forbandet	VERB	Q2.2 A1.4-
forbandet	VERB	Q2.2 A1.4-
forbandelser	NOUN	A1.2.4-/Q2.2 S9
forbandelse	VERB	Q2.2 A1.4-
overfladisk	ADJ	N3.8-
stråhalser	NOUN	S1.2.1-/S2mf
indskrænke	NOUN	N5-/A2.1
indskrænke	VERB	N5-/A2.1
indskrænkning	NOUN	N5-/A2.1
indskrænkninger	NOUN	N5-/A2.1
gardin	NOUN	H5
gardin	VERB	A10-
gardinløfter	NOUN	K1/N4
gardiner	NOUN	A10- H5
gardiner	VERB	A10-
gardiner	NOUN	H5
Curtaner	PROPN	Z3c
Curtis	PROPN	Z1m
Curtis-Allen	PROPN	Z3c Z1mf
kortvarigt	ADV	S1.2.1-
curtsey	NOUN	M1
kurant	NOUN	M1
kurant	VERB	A1.1.1/S7.2+
buet	ADJ	O4.2+ O4.4
krumning	NOUN	O4.4
kurve	NOUN	O4.4
kurve	VERB	O4.4
buet	ADJ	O4.4
kurvede	ADJ	O4.4
Cushing	PROPN	Z1mf
pude	NOUN	H5 S8+
pude	VERB	S8+
puder	NOUN	H5
puder	VERB	N5-/A2.2
behagelig	ADJ	A12+
spids	NOUN	B1 O4.4% T1.2%
skyde	NOUN	S1.2.4-/Q2.2
skyde	VERB	Q2.2
cremecreme	NOUN	F1
frihedsberøvelse	ADJ	A1.7+ G2.1
formynder	NOUN	S7.1+/S2mf
forældremyndighed	NOUN	G2.1 A9+
brugerdefinerede	NOUN	A6.2+ S1.1.1 I2.2
specialbygget	ADJ	A1.1.1/A6.2-
specialdesignet	ADJ	A1.1.1/A6.2-
specialfremstillet	ADJ	A1.1.1/A6.2-
sædvanligvis	ADV	A6.2+
sædvanlig	ADJ	A6.2+
kunde	NOUN	I2.2/S2mf
kundebaseret	ADJ	I2.2
kunde-besluttet	ADJ	I2.2/X6+
kundedrevet	ADJ	I2.2/A2.2
kundefokuseret	ADJ	I2.2
kunde orientering	ADJ	I2.2
kunde orienteret	ADJ	I2.2
kunderelateret	ADJ	I2.2
kunde service	ADJ	I2.2/S5+
tilpasning	NOUN	A6.2-/A2.1
tilpasse	VERB	A6.2-/A2.1
tilpasset	ADJ	A6.2-/A2.1
tilpasset	VERB	A6.2-/A2.1
tilpasset	VERB	A6.2-/A2.1
tilpasse	VERB	A6.2-/A2.1
tilpasset	ADJ	A6.2-/A2.1
tilpasse	VERB	A6.2-/A2.1
skikke	NOUN	A6.2+ G2.1/I2.2
skære	ADJ	O4.1 N5-/A2.1 T2-
skære	NOUN	A1.1.1 N5-/A2.1 T2- B2- B5 Q4.3 S1.1.2+ F1 K5.1 F3
Skære	PROPN	Z2
skære	VERB	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
skære	VERB	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
skære	VERB	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
bortskåret	ADJ	B5/O4.4
skære ned	NOUN	N5-/A2.1
nedskæringer	NOUN	N5-/A2.1
skære ned	ADJ	A1.1.1
skære af	ADJ	T2-
skåret ud	NOUN	O4.4 A1.1.1
skære ud og beholde	ADJ	A9+
nedskæringspris	ADJ	I1.3-
skærehastighed	ADJ	I1.3
halshugger	ADJ	S1.2.1-
skære ned	NOUN	N5-/A2.1
sød	ADJ	O4.2+
sødeste	ADJ	O4.2+++
Cuthbert	PROPN	Z1m
neglebånd	NOUN	B1
søde	NOUN	O4.2+/S2mf
bestik	NOUN	F1/O2
kotelet	NOUN	F1
koteletter	NOUN	F1
kutter	NOUN	I4/S2mf O2 M4fn
skæring	ADJ	A1.1.1 N5-/A2.1 T2- Q4.3
skæring	NOUN	A1.1.1 N5-/A2.1 T2- Q4.3 Q4.2 L3 M7/M3 K5.1 B1
Skæring	PROPN	Z1mf
skæring	VERB	A1.1.1 N5-/A2.1 T2- Q4.3 K5.1 B1
banebrydende	ADJ	T3-
CV	NOUN	Q1.2
CV'er	NOUN	Q1.2
CVT	NOUN	M3/P1
CWC93	PROPN	Z3
Cwymbryn	PROPN	Z2
Cwynbryn	PROPN	Z2
CX500	X	Z3
cyan	ADJ	O4.3
cyan	NOUN	O4.3
cyanid	NOUN	O1
cyber	NOUN	Y2
cyber-brand	NOUN	I2.2/Y2
cyber-kampagner	NOUN	I2.2/Y2
cyber-jul	NOUN	S9/T1.3/Y2
cyber-repræsentanter	NOUN	I2.2/Y2/S2mf
cyber-supermarked	NOUN	I2.2/Y2
cybervirksomheder	NOUN	I2.1/S5+c S5+c G3/S5+c S3.1 K4/S5+c
cyberfolk	NOUN	Y2/S2mf
Cyberia	PROPN	Z3c
CyberJaya	PROPN	Z3/Y2
cybershoppere	NOUN	Y2/I2.2/S2mf
cyberspace	NOUN	Y2
cyberturf	NOUN	Y2
cyberkrige	NOUN	G3/Y2
Kykladerne	PROPN	Z2
cyclamen	NOUN	L3
cyclamens	NOUN	L3
cyklus	NOUN	M3fn N6 B1
cyklus	VERB	M3 N6
cykelsti	NOUN	M3
cyklisk	ADJ	N4
cyklisk	ADJ	N4
cykling	ADJ	M3
cykling	NOUN	M3
cykling	VERB	M3
cyklist	NOUN	M3/S2mf
cyklister	NOUN	M3/S2mf
Kykloper	PROPN	Z1/S9
Kykloper	PROPN	Z3c
cygnet	NOUN	L2
cygnets	NOUN	L2
cylinder	NOUN	O4.4 O2
cylindre	NOUN	O4.4 O2
cylindrisk	ADJ	O4.4
bækken	NOUN	K2
bækkener	NOUN	K2
kynisk	NOUN	X2.1/S2mf S7.2-/S2mf
kynisk	ADJ	X2.1 S7.2-
kynisk	ADV	X2.1 S7.2-
kynisme	NOUN	X2.1 S7.2-
Cynthia	PROPN	Z1f
cypher	NOUN	A10-/Q1.2 N2 X3.2/N6+ A11.1- S7.1-/S2mf
cypres	NOUN	L3
Cypres	PROPN	Z2
cypriotisk	ADJ	Z2
cypriotisk	NOUN	Z2/S2mf
cyprioter	NOUN	Z2/S2mf
Cypern	PROPN	Z2
cyste	NOUN	B2-
cystisk	ADJ	B2-
cyto	NOUN	B1 B3 Y1
cytologi	NOUN	B3 Y1/L1
cytoplasma	NOUN	B1
cytoplasmatisk	ADJ	B1
zar	NOUN	S7.1+/S2mf
tjekkisk	ADJ	Z2 Z2/Q3
tjekkisk	NOUN	Z2/S2mf
tjekkoslovakisk	ADJ	Z2
tjekkoslovakisk	NOUN	Z2/S2mf
Tjekkoslovakiet	PROPN	Z2
tjekkoslovakisk	ADJ	Z2 Z2/Q3
tjekkoslovakisk	NOUN	Z2/S2mf Z2/Q3
Tjekkoslovakker	NOUN	Z2/S2mf
tjekker	NOUN	Z2/S2mf
D	SYM	Z5
d'	VERB	Z5
D'Eschella	PROPN	Z1mf
D'Urbervilles	PROPN	Z1mf
D-dag	ADJ	G3/T1.2
D-Jay	PROPN	K3/S2mf
GØR DET SELV	NOUN	C1
gør det selv.	ADJ	C1
gør det selv.	NOUN	C1
gør det selv.	VERB	C1
D.J.	NOUN	K3/S2mf B5
D120	NOUN	K3
D16	X	Z3
D90	NOUN	K3
da	INTJ	Z4
da-da-da-dah	INTJ	Z4
dab	NOUN	N5- L2%mfn
dab	VERB	A1.1.1
Dabasir	PROPN	Z1m
duppe	NOUN	A1.1.1
duppe	VERB	A1.1.1
tumle	NOUN	A1.1.1
tumle	VERB	A1.1.1
dabbler	NOUN	A1.1.1/S2mf
dabblere	NOUN	A1.1.1/S2mf
Dabie	PROPN	Z2
Dacoit	NOUN	G2.1-/S2mf
Dacoits	NOUN	G2.1-/S2mf
far	NOUN	S4m
daddies	NOUN	S4m
far	NOUN	S4m
dado	NOUN	H5
Daewoo	PROPN	Z3c
Daf	PROPN	Z3c
påskelilje	NOUN	L3
påskeliljer	NOUN	L3
dum	ADJ	S1.2.6- E4.1+
Dagenham	PROPN	Z2
dolk	NOUN	G3/O2
dolke	NOUN	G3/O2
daguang	PROPN	Z3
dah	INTJ	Z4
dah-de-dah	INTJ	X3.2
dahl	NOUN	F1
Dahl	PROPN	Z1mf
dahlia	NOUN	L3
dahliaer	NOUN	L3
dagblade	NOUN	Q4.2 B4/S2mf
daglige	ADJ	T1.1.2 N6+
daglige	NOUN	Q4.2 B4/S2mf
Daim	PROPN	Z1m
Daimler	PROPN	Z3fnc
lækrere	ADJ	N3.2--
omhyggeligt	ADV	O4.1/M1 O4.2+
lækkerhed	NOUN	O4.2+
yndig	NOUN	O4.2+
mejeri	NOUN	F4
mejerist	NOUN	F4/S2.2m
tusindfryd	NOUN	L3
tusindfryd	NOUN	L3
Dakar	PROPN	Z2
Dakkar	PROPN	Z2
Dakota	PROPN	Z2
Dal	PROPN	Z3
dale	ADJ	W3
dale	NOUN	W3
Dale	PROPN	Z1m
dalek	NOUN	O3/O2
Dalesmand	PROPN	Z3c
Daley	PROPN	Z1mf
Dalkeith	PROPN	Z2
Dalkey	PROPN	Z3
Dallas	PROPN	Z2 Z3
dalliance	NOUN	T1.3-/A1.8+ T1.3-/S3.2
faldt	VERB	M1/N3.8- S3.2 A1.1.1/N3.8-
dallies	VERB	M1/N3.8- S3.2 A1.1.1/N3.8-
dally	VERB	M1/N3.8- S3.2 A1.1.1/N3.8-
dallying	VERB	M1/N3.8- S3.2 A1.1.1/N3.8-
Dalmatiner	ADJ	Z2 Z2/Q3
Dalmatiner	NOUN	L2mfn Z2/S2mf Z2/Q3
Dalston	PROPN	Z2
dæmning	NOUN	H1/M4 F4
Dæmning	PROPN	Z3c
dæmning	VERB	H1/M4
skade	NOUN	A1.1.2 I1.1+/G2.1
skade	VERB	A1.1.2
beskadiget	ADJ	A1.1.2
skader	NOUN	I1.1+/G2.1
