lemma	pos	semantic_tags
curiosité	noun	X5.2+
cycle	noun	M3 N6 M3fn B1
d'	det	Z5
d'après	prep	Z5
d’autant	null	N4 Z5
dame	intj	S2.1f S7.1+/S2.1f
danger	noun	A15- A7+
dangereux	adj	A15-
dans	prep	Z5
danser	verb	K1
danseur	noun	K1/S2mf
date	noun	T1.2 S3.2 S3.2/S2mf T3
dater	verb	T3 S3.2
davantage	adv	A13.3 N6++ N5++
de	prep	Z5
de	det	Z5
débat	noun	Q2.2
debout	adv	M6 M2 M8 T2++ N3 A3+ X2.1 A7 G1.2 S8+ S7.4+ I2. S7.1
début	noun	T2+
débuter	verb	T2+ E5- E3-
décembre	noun	T1.3
décennie	noun	T1.3
décès	noun	L1-
décevant	adj	E4.2-
décevoir	verb	E4.2-
décharger	verb	M2
décider	verb	X6+
décisif	adj	A11.1+ X6+
décision	noun	X6+
déclaration	noun	Q2.2
déclarer	verb	Q2.2 K5.1%
découverte	noun	A10+
découvrir	verb	A10+
décret	noun	Q2.2 G2.1
décrire	verb	Q2.2
dédier	verb	Q2.2 A9-
défaite	noun	X9.2+/G3 X9.2+/S7.3 A12- X9.2-
défense	noun	S8+ G3 G2.1c Q2.2 K5.1 S7.3+
défenseur	noun	S8+/S2mf G2.1/S2mf G3/S2mf O2
défi	noun	A12- A6.1- S7.3+ E3- Q2.2
déficit	noun	N5- B2-
défini	noun	A7+++
définir	verb	Q2.2 A2.2
définition	noun	Q2.2 O4.1
dégât	noun	A1.1.2 I1.1+/G2.1
degré	noun	A13.1 N3.1 N3.2 N5 P1
déguiser	verb	A10-
dehors	adv	M6 S1.1.3- S5- Z5
déjà	adv	T1.1.1
délai	noun	T4-
délégation	noun	S7.4+ A9- S5+c
délégué	noun	G1.1/S2mf S7.4+ A9-
déléguer	verb	S7.4+ A9-
délibérément	adv	X7+ A1.3+
déménager	verb	M2 M1 A2.1+ E1 H4/A2.1
demi	adj	N1 A13.4 N5 N5c
démission	noun	A9- Q2.2 S7.1- I3.1
démissionner	verb	A9- Q2.2 S7.1- I3.1
démocratie	noun	G1.2
démocratique	adj	G1.2
démographique	adj	S5+
démonstration	noun	G1.2 A10+
démontrer	verb	A10+ G1.2
dénoncer	verb	Q2.2/E2-
dénonciation	noun	Q2.2/E2-
départ	noun	M1 T2+
département	noun	H2/S5+c X2.2
dépendre	verb	A2.2 S7.1-
dépens	noun	I1.3
dépenser	verb	I1.2 A1.5.1 T1.3
déplorer	verb	E2-
dépression	noun	E4.1- B2-/X1 I2.1/N5- O4.4 W4
depuis	prep	Z5
dérive	noun	M1 A1.4 W4 N5+ A2.1+ X4.1 W3
dernier	noun	N4 O2 T2++ T1.3
derrière	prep	Z5
des	det	Z5
dès	prep	Z5
désastre	noun	A5.1--- X9.2- A1.1.2/W4
désastreux	adj	A5.1--- X9.2-
description	noun	Q2.2 A4.1
déséquilibre	noun	A6.1-
désespérer	verb	E4.1-
désespoir	noun	E4.1-
désigner	verb	Q2.2 X7+
désir	noun	X7+ S3.2
désirer	verb	X7+ S3.2
destination	noun	M6
destruction	noun	A1.1.2
détachement	noun	X5.2- E1- G3/S5+c
détail	noun	A4.2+ S5+c B5 Q2.2
détailler	verb	Q2.2
détecter	verb	A10+
détenu	noun	G2.1/S2mf A1.7+/S2mf
détérioration	noun	A5.1-/A2.2
détériorer	verb	A5.1-/A2.1
détourner	verb	M6 A2.1+
détresse	noun	E6- E4.1- B2-
détriment	noun	A1.1.2
détruire	verb	A1.1.2
dette	noun	I1.2
deux	det	Z5
deux	det	N1 T3 T1.2
deuxième	det	Z5
deuxième	det	N4 P1 F1 O2/T3+ S8+/S2mf S8+ T1.3 T1.2
deuxièmement	adv	N4
devant	prep	Z5
développement	noun	A2.1+ A5.1+/A2.1 H1
développer	verb	A2.1+ T2+ A5.1+/A2.1 N3.2+/A2.1 H1 A9+ C1
devenir	noun	A2.1+ O4.2+
diable	intj	F1 E3- S9 G2.2-/S2mf
diagnostic	noun	B3 X4.1
dialogue	noun	Q2.1
diamant	noun	O1.1 O4.4
dictateur	noun	S7.1+/S2mf Q2.2/S2mf
dictature	noun	S7.1+
dictionnaire	noun	Q4.1
dieu	intj	Z4 S9
différemment	adv	A6.1-
différence	noun	A6.1-
différencier	verb	A6.1- N2%
différent	adj	A6.1-
difficile	noun	A12-
difficulté	noun	A12-
dignité	noun	S7.2+
dilemme	noun	X2.5-
dimanche	noun	T1.3
dimension	noun	A4.1 N3.2
diplomatie	noun	S1.2.4+ G1.1
diplomatique	noun	G1.1 S1.2.4+
dire	noun	Q2.1 Z4%
direct	noun	M6 O4.4 N3.8+ S1.2 A10+ S1.1.1 Q2.2 S7.1+ K4
directement	adv	M6 N3.8+ S1.1.1
directeur	noun	S7.1+/S2mf K4/S2mf
directive	noun	S8+
dirigeant	noun	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
discipline	noun	G2.1 A1.7+ P1
discrétion	noun	A1.3+ S7.1+
discrimination	noun	A6.1- G2.2-
discussion	noun	Q2.1 Q2.2
disparition	noun	A10- M1 A3-
disponibilité	noun	A3 A9+ A1.2+/G1.2
disponible	adj	A3+ A9+ A1.2+/G1.2 S4
disputer	verb	Q2.2/A6.1-
disque	noun	O4.4/O2 B1 K3
distance	noun	A1.9 N3.3+ S1.2.1-
distinct	adj	A6.1- A11.2+ A4.2+
distinction	noun	A6.1- A5.1+ S7.2+
distinguer	verb	A6.1- X3 A5.1+
distorsion	noun	A2.1+
distribution	noun	A9- N5
diversité	noun	A6.3+
diviser	verb	A6.1- A9-/N5.1 N2
division	noun	A6.1- N2 G2.1/S5+c G3/S5+c G1.2 K5.2/S5+c
divorce	noun	S4 A6.1-
dix	det	Z5
dix	det	N1 T3
dix-huit	det	N1 T3
dix-neuvième	det	N4
dix-sept	det	N1 T3 T1.2
dixième	det	Z5
dixième	det	N4 N1
docteur	noun	B3 A2.1+/G2.1- B3/I3.2/S2mf P1/S2mf
doctrine	noun	S9 X4.1
document	noun	Q1.2 X2.2+ A5.2+ Y2
doigt	noun	B1 O4.4 X3.3
dollar	noun	I1
dominer	verb	S7.1+ A11.1+ A11.2+
don	noun	A9- X9.1+
donc	conj	Z5
donner	verb	A9- A1.1.1
dont	pron	Z8
doré	adj	O4.3 A11.1+ A5.1+
dormir	verb	B1 H4/N5
dos	noun	B1 M6 N6+ T1.1.1 S1.1.2+ T3+ S8+ K5.1/I1 M1 K2
double	noun	F2 A6.1+/S2mf N5+ N5+/A2.1
douleur	noun	B2- E2- E4.1-
doute	noun	A7-
douter	verb	A7-
douzaine	noun	N5
drame	noun	K4 A1.1.1
drapeau	noun	Q1.1 N5-/A2.1 B2-/A2.1 H1 O2/H1
drogue	noun	B3 F3
droit	adj	A13.3 A13.2 A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A5.3+/A2.1 S7.4+ G1.2 Z4
droite	noun	A13.3 A13.2 A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A5.3+/A2.1 S7.4+ G1.2 Z4
du	det	Z5
du	prep	Z5
duc	noun	S7.1+/S2.2m
dur	adv	O4.1 X8+ X5.2+ N5+ A12- O4.5 S1.2.5+
durant	prep	Z5
durer	verb	T2++ T1.3
dynamique	noun	A2.1+ X5.2+
dynamisme	noun	X5.2+ A2.1+
eau	noun	F4 B1 O1.2 W3/M4 C1%
échange	noun	A9/S1.1.2+ A2.1+ Q2.1/E3- G3 M1/S1.1.2+ I2.2/H1 Q1.3/H1
échanger	verb	A9/S1.1.2+ A2.1+
échantillon	noun	A4.1 B3 X7+ X3.1 X8+ K2
échapper	verb	A1.7- X2.2- Y2
échec	adj	X9.2- A5.1-/A2.1
écho	noun	X3.2
échouer	verb	X9.2- A5.1-/A2.1
école	noun	P1 P1/H1c S5+c L2%c
écologique	adj	W5
économie	noun	I2.1 I1.3-
économiquement	adv	I1.3- I2.1@
économiste	noun	I2.1/S2mf
écoute	noun	X3.2
écran	noun	A10- Q4.3 X2.4 B3 Y2 H5
écrire	verb	Q1.2 I2.1
écrit	noun	Q1.2 I2.1
écriture	noun	Q1.2 I2.1
écrivain	noun	Q4.1/S2mf Q1.2/S2mf
édifice	noun	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
éditorial	noun	Q1.2 Q4 Q4.2
éducation	noun	P1 X2.3+
effectivement	adv	A5.4+ X9.2+
effet	noun	A2.2 A8
effort	noun	X8+ O2
égal	noun	A6.1+ A6.1+++
égalité	noun	A6.1+
église	noun	S9/H1c S9c
égyptien	noun	Z2/S2mf
élection	noun	G1.2/X7+
électoral	adj	G1.2/X7+
électricité	noun	O3
électrique	adj	O3
électronique	noun	O3 Y2
élément	noun	A4.1 N5 S5+c O1 O3 O2 W4
élimination	noun	A9- E3/L1-
éliminer	verb	A9- E3/L1-
élire	verb	G1.2/X7+
élite	noun	A5.1+++ A5.1+++/S5+c S7.1+/S5+c
elle	pron	Z8
elles	pron	Z8
éloge	noun	S7.2+/Q2.2
embargo	noun	S7.4-
embaucher	verb	I2.2 I3.1
emmener	verb	A9+ T1.3 C1 A1.1.1 M2 S7.1- A2.1+ X2.4 S6+ S7.4+ N3 A2.1+ P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@
empêcher	verb	S8-
empereur	noun	S7.1+/S2mf
empire	noun	G1.1 I2.1/S+
employé	noun	I3.1/S2mf
employeur	noun	I3.1/S2mf
emprunt	noun	A9- I1.2
emprunter	verb	A9+
en	prep	Z5
en	pron	Z8
encourageant	adj	S8+
encouragement	noun	S8+
encourager	verb	S8+
énergie	noun	X5.2+ Y1
énergique	adj	X5.2+
enfance	noun	T1.3/T3-
enfant	noun	S2mf/T3- S4mf
enfer	noun	S9 O4.2- E3- G2.2- Z4
enfermer	verb	A10-
enjeu	noun	A1.4 I1/A1.4 S1.1.2+ O2
enlever	verb	M2
ennemi	noun	S1.2.1-/S2mfc S8-
énorme	adj	N3.2+++
énormément	adv	A13.3
enseignant	noun	P1/I3.2/S2mf
enseigner	verb	P1
ensuite	adv	N4
entamer	verb	T2+ E5- E3-
entendre	verb	X3.2 X2.3+ G2.1@
enthousiaste	adj	X5.2+
entité	noun	O2 S5+
entourer	verb	M6 A1.8+ A10- G3
entre	prep	Z5
entre	prep	M6 N4 Z5
entrée	noun	M7 M1 T2+ O4.2+
entretenir	verb	A9+ T2++ S8+ A1.1.1 Q2.2
énumérer	verb	N1/N4 Q1.2/N4
enveloppe	noun	O2
envers	prep	Z5
envie	noun	S1.2.2+
environ	prep	Z5
environnement	noun	W5 W3 E1 Y2 O4.1
environnemental	adj	W5 W3
envoyer	verb	M2 A2.2
épaule	noun	B1 M3 M2 E3- A9+
épidémie	noun	B2-/S5+ N5+
épisode	noun	A3+/A11.1+ A6.2- Q4 B2-
équation	noun	N2
équilibrer	verb	O4.1/B1 A6.1+ A11.1 I1.1
équipe	noun	S5+ S5+c K5.1/S5+c
équipement	noun	O2
équivalent	noun	A6.1+
ère	noun	T1.3
erroné	adj	A5.3- A5.2-
esclave	noun	A1.1.1 S7.1-/S2mf
espace	noun	N3.6 W1 T1.3 Q1.2 N6
espagnol	noun	Z2 Z2/Q3 Z2/S2mfnc F1% Z2/S2c
espèce	noun	A4.1c L2c
espérance	noun	X2.6+ E4.1+ X9.2+ A5.1+
espérer	verb	X2.6+ E4.1+ X9.2+ A5.1+
espoir	noun	X2.6+ E4.1+ X9.2+ A5.1+
essayer	verb	X8+ X2.4 Q2.2 G2.1 A12-
essentiel	noun	S6+ A4.2+
essentiellement	adv	S6+ A13.2 Z4
est	noun	M6
et	conj	Z5
et	conj	Z5
établir	verb	T2+ X6+
étage	noun	H2 S5+ X9.2- E3-
état	noun	G1.1c O4.1 Q2.1
été	noun	T1.3
ethnique	noun	S5+
étoile	noun	A11.1+ Q1.2 K4/A11.1+ W1 O4.4 A5.1+++ A11.1+/S2mf A5.1 Z3c
étroitement	adv	A13.4 A4.2+ N3.3-
étude	noun	P1 X2.4 H2 Q1.2 C1
étudiant	noun	P1/S2mf
étudier	verb	P1 X2.4
européen	noun	Z2 Z2/S2mf Z3
eux	pron	Z8
eux	pron	Z8mfn
évaluation	noun	A5.1 N2
évaluer	verb	A5.1 N2
événement	noun	A3+/A11.1+ A6.2- S1.1.1/X7+ K5
éventuel	noun	A7+
éventuellement	adv	A7+
évêque	noun	S9/S7.1+/S2mf
évidemment	adv	Z4 A11.2+
évidence	noun	A10+ A5.2+ X2.4 X2.2 G2.1
évident	adj	A11.2+
éviter	verb	A1.9 M1
évoluer	verb	A2.1+
évolution	noun	A2.1+
ex	noun	S4/S2mf T1.1.1
exactement	adv	A4.2+ A5.3+
examen	noun	P1 B3% X2.4%
examiner	verb	X2.4 B3 P1
excédent	noun	N5.2+
excéder	verb	N5.2+
excellence	noun	A5.1+++
excellent	adj	A5.1+++
excepté	prep	Z5
exception	noun	A6.1-
exceptionnel	noun	A6.2-
exclu	noun	A1.8-/S2mf
excluant	prep	Z5
exclure	verb	A1.8-
excuser	verb	Q2.2 S1.2.4+
exécutif	noun	I2.1/S2mf G1.1c S7.1+/S5+c S7.1+
exemple	noun	A4.1
exil	noun	M2/G1.2 G1.2/S2mf
exiler	verb	M2/G1.2
existant	adj	A3+
existence	noun	A3+
exister	verb	A3+
exode	noun	M1 S9
expansion	noun	N3.2+/A2.1 A4.2-/A2.1
expérience	noun	A2.1+/A3+ X3 X2.2+ X9.1+ I3.2
expérimental	adj	X2.4 Y1
expérimenter	verb	X2.4
expert	noun	X2.2+ X9.1+ X2.2+/S2mf X9.1+/S2mf
expertise	noun	X2.2+ X9.1+
explication	noun	Q2.2/A7+ A2.2
explicite	adj	A4.2+
explicitement	adv	A4.2+
expliquer	verb	Q2.2/A7+ A2.2
exploit	noun	A1.1.1 G2.2- A1.5.1
exploiter	verb	G2.2- A1.5.1
explosif	noun	A15- N3.2+/A2.1 G3/O1.1
explosion	noun	A1.1.1 E3- N5+/A2.1 G3
exportation	noun	I2.2/M2
exporter	verb	I2.2/M2
expression	noun	Q3 E1/B1
exprimer	verb	Q1.1 B1%
extérieur	noun	M6
extraction	noun	B3 A9+
extraordinaire	adj	A6.2-
extrême	noun	N5.1+++ N5.2+ S1.2.6- A12- N3.3+++
extrêmement	adv	A13.3
fabricant	noun	A1.1.1/S2mfc
facile	adj	A12+
facilement	adv	A12+
faible	noun	S1.2.5- O4.1 S7.1- A5.1-
faiblesse	noun	S1.2.5- O4.1 S7.1- A5.1- X9.1- E2+
faille	noun	A5.3- A2.2 W3% E2-
faim	noun	F1-/B1 S1.2.2+ A1.5.1/N5+
fameux	adj	X2.2+
familial	adj	S4c A4.1c
famille	noun	S4c A4.1c
famine	noun	F1-
fardeau	noun	A12- M2 O2
fasciner	verb	X5.2+
faveur	noun	E2++ S8+
favorable	adj	A5.1+ S8+
favoriser	verb	E2++
fédéral	noun	S5+
félicitation	noun	Q2.2
féliciter	verb	Q2.2
féminin	noun	S2.1 S2.1f
fenêtre	noun	H2 T1.3
fer	noun	B4 O1.1 B4/O2 O2 S1.2.5+
fermement	adv	A1.7+ S1.2.5+ A7+
fermeture	noun	A1.1.1 A10- T2-
fermier	noun	F4/S2mf
festival	noun	K1/S1.1.3+ S9
fêter	verb	E4.1+ S9
feu	adj	I3.1- G3 M2 A2.2 Q2.2 O4.6+
février	noun	T1.3
fichier	noun	O2/Q1.2 O2 Y2 S5+/N4 Q1.2 A1.1.1
fiction	noun	A5.2-
fidèle	noun	S6+ A5.2+ S9 S9/S2c
fierté	noun	E4.2+ S1.2.3+ E4.2+/S1.2 S7.2+ O4.2+
fièvre	noun	B2- X5.2+
film	noun	Q4.3 O2/C1 O1.1 O1.2 B3
fils	noun	S4m
final	noun	K5.1 N4 T2-
finance	noun	I1
financement	noun	I1
financer	verb	I1
finir	verb	T2- A1.5.1/N5.1+ A1.1.1 X9.2-
firme	noun	A7+ I2.1/S5+c O4.5 A1.7+
fiscal	adj	G2.1/S2mf I1/G1.1 I1
fixe	noun	A1.7+ A2.1- X6+ S8+/A1.1.2- A5.1+/A2.1 X5.1+ G2.2-
flèche	noun	G3 O4.4 A5.1+/O2
fleur	noun	L3 X9.2+
fleuve	noun	W3/M4 N5+
flic	noun	A9+ G2.1/S2mf A5.1+@
flotte	noun	M4c M3c
flux	noun	M4 M1 N5
foi	noun	E6+ S9 X2.1
foie	noun	B1 F1 S2mf
foire	noun	A1.1.1 G2.2+ A5.1+ O4.2+ O4.3 W4 N5 K1/S1.1.1 I2.2/S1.1.1
fonction	noun	A1.1.1 A1.5.1 S1.1.3+ A2.2 N2 Y2
fonctionnel	adj	A1.5.2+
fond	noun	N4 M6 B1 A5.1---
fondateur	noun	T2+/S2mf
fondation	noun	T2+ H2 S5+c A5.2+ B4
fondement	noun	T2+ H2 S5+c A5.2+ B4
fonds	noun	I1.1 N5+
force	adv	E3- S7.1+ G2.1c N3 S5+c A1.1.1
forcer	verb	S7.1+ A1.1.1 E3-
forêt	noun	W3/L3 Z3
formalité	noun	A6.2+ G1.1
format	noun	O4.1 Y2
formation	noun	P1 K5.1
forme	noun	A4.1 O4.4 Q1.2 O4.1 P1@ H5@ K5.1@ G2.1-@ B1@ T2+ A2.1+ A1.8+ A3+ A1.1.1
formé	noun	S7.1 O4.1 T2+ A2.1+ A1.8+ A3+ A1.1.1
former	verb	T2+ A2.1+ A1.8+ A3+ A1.1.1
formuler	verb	X2.1 Q2.2
fort	adv	S1.2.5+ N5+ A5.1+ X5.2+ S7.1+ X9.1+ O4.1 S1.2.3+
fortement	adv	A13.3 A5.1+
fortune	noun	I1.1+++ A1.4 X9.2 T1.1.3/S9
fossé	noun	A9- M7
foudre	noun	W2/W4 N3.8+
fouet	noun	E3- M2 M1/N3.8+ A1.1.1 A2.2 A9- E3-/O2 O2 F1 G1.2/S2mf
foule	noun	N5++ S5+c
fraction	noun	N5- N2
français	noun	Z2 Z2/S2mf Z2/Q3
franchement	adv	A5.2+
fraude	noun	G2.1- G2.2-
frein	noun	M8 O2
fréquemment	adv	N6+
fréquence	noun	N6
fréquent	adj	M1/N6+ N6+
frère	noun	S4m S2.2m S9/S2.2m
froid	noun	B2- O4.6- S1.2.1- E1- A1.1.1
fromage	noun	F1
frontière	noun	M7/G1.1 M6 O2 B5 L3/H3
fruit	noun	F1 X9.2+
frustration	noun	E4.2- S8-
frustrer	verb	S8-
fuir	verb	M1
fuite	noun	A1.7- O2 X2.2- Y2
fumée	noun	F3 O1.3 F1 F3@
fumer	verb	F3 O1.3 F1
futur	noun	T1.1.3
gain	noun	A9+ N5+/A2.1
galerie	noun	C1/H1 H2
gamin	noun	E4.1+ A5.2- S2mf/T3- S4mf L2
garage	noun	M3/H1
garantie	noun	A7+/Q2.2
garantir	verb	A7+/Q2.2
garçon	noun	S2.2m L2m@ Z4
garde	noun	A1.1.1/A15+ X3.4/A15+ A15+/I3.2/S2mf O2/A15+
garder	verb	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
gars	noun	S2.2m O2 Z1
gâteau	noun	F1 I1.1 O4.1
gauche	noun	M1 M2 A1.1.1 A1.9 A9- N5.2+ T2- M6 G1.2 G1.2c
gaz	noun	E3- Q2.1 O1.3
gendarme	noun	G2.1/I3.2/S2.2m
gène	noun	B1
général	noun	G3/S7.1+/S2mf B3/H1 N5+ A4.2-
généralement	adv	A6.2+ A4.2- A13.2
généraliser	verb	A4.2-
génération	noun	T1.3 S5+c
générer	verb	A2.2 O3
généreux	adj	S1.2.2- N5+
génétique	noun	B1
génétiquement	adv	B1
génie	noun	X9.1+/S2mf X9.1+
génocide	noun	L1-/S5+
genou	noun	B1 E3-
gens	noun	S2 S2mfc
gérer	verb	S7.1+ A1.1.1 X9.2+
geste	noun	Q1.1/B1 A10+ M1 A1.1.1
gestion	noun	S7.1+c
global	adj	W3 M7 A1.8+ O4.4
globalement	adv	M7 A1.8+
globe	noun	W1 O4.4
golfe	noun	A6.1- W3/M4
gorge	noun	B1 B5%
gosse	noun	E4.1+ A5.2- S2mf/T3- S4mf L2
goût	noun	X3.1 F1 X2.2 O4.2 E2+
goutte	noun	M2 M1 N5-/A2.1 O1.2/M1 B2- T2- A9- A1.8- X9.2-/K5 X3.2 O1.2/N5 N5- B3 N3.3 F1
gouvernement	noun	G1.1c
gouverneur	noun	S7.1+/S2mf G1.1/S2mf O2%
grand-mère	noun	S4f
grand-père	noun	S4m
gré	noun	E2+
grec	noun	Z2 Z2/Q3 S3.2/B1% Z2/S2mf
grève	noun	I3.1-/G1.2 E3- A1.1.1 A11.2+ A8 E2+ X3.2 A9+ G3 A10+ K5.1
gris	noun	O4.3 O4.2- E4.1-
gros	adv	N3.2+ N5+ A11.1+ S1.2.5+ X5.2+
grossesse	noun	B1
groupe	noun	S5+ A4.1 B3% S5+c A4.1c
guère	adv	A13.7
guerre	noun	G3 S7.3
guide	noun	S8+ Q4.1 S8+/S2mf K1/S2.1f
guider	verb	S8+
ha	intj	Z4
habitant	noun	H4/S2mf
habiter	verb	H4 L1+ A3
habitude	noun	S1.1.1 A6.2+ B5@
handicap	noun	B2- S8- K5.1
handicaper	verb	B2- S8-
hanter	verb	S9 E6- M1/N6+ VVZ S9 E6- M1/N6+
hausser	verb	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4 Q2.2 S4
hautement	adv	A13.3
hauteur	noun	N3.7 N5.1+ S7.1+
hé	intj	Z4
hebdomadaire	noun	N6+ Q4.2
hélas	intj	E4.1-
hélicoptère	noun	M5
hépatite	noun	B2-
héritage	noun	A9+/S1.1.1 T1.1.1
hériter	verb	A9+/S4 A9+/N4
héritier	noun	S4mf
héroïne	noun	Q4.1/S2.1f E5+/S2.1f E2+/S2.1f
héros	noun	Q4.1/S2.2m E5+/S2.2m E2+/S2.2m
hésitation	noun	A7-
hésiter	verb	A7-
heure	noun	T1.3
hier	adv	T1.1.1
hiérarchie	noun	S7.1+
historien	noun	P1/T1.1.1/S2mf
historique	noun	T1.1.1 T3+
hiver	noun	H4/T1.3 T1.3
homme	noun	I3.1 S2.2m
homosexuel	noun	S3.2 S3.2/S2mf
honte	noun	G2.2- G2.2
hôpital	noun	B3/H1c
horreur	noun	E5- O4.2- G2.2-/S2mf
hors	prep	Z5
hostile	adj	S1.2.1- E3- E2-
hôtel	noun	H4/H1
huile	noun	A1.1.1 O1.2 C1 C1/O1
huit	det	Z5
huitième	det	Z5
huitième	det	N1
humain	noun	S2 S1.2.1+ S2mf
humanitaire	adj	S1.2.3-/S2mf S8+
humanité	noun	S1.2.1+ S2 P1%
humour	noun	E4.1+ E1
hypothèse	noun	X4.1 X2.1
ici	adv	M6 T1.1.2 T1.2
idéal	noun	A5.1+++ X4.1
idée	noun	X4.1 X7+
identification	noun	X2.2+ A6.1+
identifier	verb	X2.2+ A10+ X2.5+
identique	adj	A6.1+++
identité	noun	S2 A6.1+ Q1.2
idéologie	noun	X4.1
idéologique	adj	X4.1
ignorance	noun	X2.2- S1.2.4-
ignorer	verb	X5.1- A1.9
il	pron	Z8
île	noun	W3
illégal	adj	G2.1-
illusion	noun	A5.2- A3-
illustration	noun	A4.1 C1
illustrer	verb	A4.1 C1
ils	pron	Z8
imaginaire	noun	A5.2-
imagination	noun	X2.1/A6.2- A5.2-
imaginer	verb	X2.1 A5.2-
imiter	verb	A6.1+
immédiat	noun	N3.8+ T1.1.2/A11.1+ N4 N3.3- S4
immédiatement	adv	N3.8+ T1.1.2/A11.1+ N4 Z5/N3.8+
immense	adj	N3.2++
immeuble	noun	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
immigrant	noun	M1/M7/S2mf
immigration	noun	M1/M7
immigrer	verb	M1/M7
impact	noun	A1.1.1 A2.2
impatience	noun	X5.2+ E3-
impatient	noun	X5.2+/S1.2 E3-/S1.2
implication	noun	A2.2
importance	noun	A11.1+
important	noun	A11.1+
importation	noun	I2.2/M2 A11.1+ Q1.1
imposer	verb	S6+ S7.1+/X7-
imposition	noun	I1.1/G1.1
impossibilité	noun	A7- A12-
impossible	noun	A7- A12-
impôt	noun	I1.1/G1.1 A12-
impression	noun	X2.1 A8 A5.4-/A8 O4.2 O4.4
improviser	verb	A1.4 K2
inacceptable	adj	X7- E2-
inattendu	adj	X2.6-
incertitude	noun	A7-
inchangé	adj	A2.1-
incident	adj	A1.4 A3+/A5.1-
incluant	prep	Z5
inclure	verb	A1.8+
incompatible	adj	A6.1-
incompréhensible	adj	X2.5-
inconnu	noun	X2.2-
inculper	verb	I1.3 O3 G2.1 M1 G3%
indépendance	noun	S5-
indépendant	noun	S5-
indicateur	noun	A10+ O2 M3/O4.3
indication	noun	A10+ Q1.1
indien	noun	Z2
indifférence	noun	X5.2-
indirect	adj	A10-
indirectement	adv	A10-
indispensable	adj	S6+ A4.2+
individu	noun	N5- S2mf
individuel	adj	N5- S2mf
industrie	noun	I4c I2.1c
industriel	noun	I4
inévitablement	adv	A7+++
inexistant	adj	A3-
inférieur	noun	S7.1-- A5.1-- S7.1--/S2mf A5.1--/S2mf
infiniment	adv	A13.2 A1.7-
infirmier	noun	B3 A9+ S8+ B3/S2mf
inflation	noun	I1.3+
infliger	verb	A2.2/E4.1-
influence	noun	A2.2 A2.1+ S7.1+
influencer	verb	A2.2 A2.1+
information	noun	X2.2+
informé	noun	X2.2+ X2.4 Q2.1
informer	verb	X2.2+ X2.4 Q2.1
infrastructure	noun	I2.1/S8+
ingénieur	noun	S7.1+ A1.1.1 Y1/I3.2/S2mf
inhabituel	adj	A6.2-
inhérent	adj	A6.2+
initial	adj	Q1.2 T2+
initialement	adv	N4
initiative	noun	A1.1.1 X5.2+
injecter	verb	B3 A9- Y1
innocence	noun	G2.1+ G2.2+
innocent	noun	G2.1+ X9.1- G2.2+ G2.1+/S2mf X9.1-/S2mf
innovation	noun	T3-
inonder	verb	W4 N5+
insensé	noun	B2-/X1 S1.2.6-
insérer	verb	A1.1.1
insister	verb	S7.1+/Q2.2
inspecteur	noun	G2.1/S2mf G1.1/S2mf
inspection	noun	X2.4/A5.3
inspiration	noun	S8+ B1
inspirer	verb	S8+
instabilité	noun	A2.1+
instable	adj	A2.1+ O4.1 S1.2
installer	verb	A1.1.1 S1.1.1
instinct	noun	X1/A6.2+
institut	noun	P1/S5+c X2.4/S5+c S5+c T2+
institution	noun	S5+c S7.1+ H1c S1.1.1 T2+
institutionnel	adj	S5+ H1c S1.1.1
instrument	noun	O2 K2 X4.2 B3 Y1
insulte	noun	Q2.2/S1.2.4- S7.2-
insulter	verb	Q2.2/S1.2.4- S7.2-
insupportable	adj	S7.4-
intact	adj	N5.1+
intégration	noun	A1.8+ S5+ A2.2 N2%
intégrer	verb	A1.8+ S5+ A2.2 N2%
intégrité	noun	G2.2+ N5.1+
intellectuel	noun	X2 X2.1 X2.1/S2mf
intelligence	noun	X9.1+ X2.2+ S1.2.6+
intensif	noun	N5+ X8+
intensité	noun	N5
intention	noun	X7+ O4.1%
interaction	noun	S1.1.2+ A1.1.1
intéressant	adj	X5.2+
intérêt	noun	X5.2+ I1.1 S8+ S1.1.3+
interface	noun	Q1.1 S1.1.1 Y2
intergouvernemental	adj	G1.1/S5+
interlocuteur	noun	Q2.1/S2mf G1.1/S2mf O3
international	noun	M7 M7/S5+c K5.1 K5.1/S2mf
interprétation	noun	X2.5+ K2 Q3
interpréter	verb	X2.5+ Q3
interrompre	verb	Q2.2 X7- T2-
intervenir	verb	S1.1.3+ N4
interview	noun	Q2.1
intimider	verb	E5-
intolérable	adj	S7.4-
introduction	noun	T2+ Q4 S1.1.1
introduire	verb	S1.1.1 T2+
inutile	noun	A1.5.2-
invasion	noun	G3 X7- N5+
inventer	verb	X2.1 A5.2-
invention	noun	X2.1 A5.2-
investir	verb	I1.1
